Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Capital goods,Import,Import(US$ Mil),        1154872.21,         970059.17,        1055957.86,        1064772.35,         992912.86,         922871.80,         945879.36,         930576.11,         867500.53,         853148.67,         811309.90,         711831.44,         576294.99,         706812.56,         714068.00,         679957.37,         627471.52,         569342.84,         491653.15,         468273.84,         468319.10,         532840.13,         469776.34,         419117.95,         398217.47,         359847.17,         350638.99,         302077.69,         255559.00,         227183.89,         205653.39,          48131.62,          48162.83,
,World,All Products,Export,Exports (in US$ Mil),        2254704.20,        1818446.12,        2089795.79,        2115718.25,        1965895.72,        1839767.73,        1910551.81,        2094932.01,        2034207.23,        1999040.61,        1932112.21,        1664679.09,        1371888.91,        1755531.06,        1582419.75,        1425207.92,        1261593.86,        1132005.59,         996966.27,         945652.57,         990139.20,        1059250.59,         931561.82,         895040.95,         903569.88,         825046.70,         774145.34,         678656.93,         609388.81,         581792.23,         548339.26,         126899.39,         115978.24,
,...,...,Import,No. Of Import partners,            232.00,            234.00,            233.00,            232.00,            231.00,            231.00,            232.00,            231.00,            232.00,            233.00,            231.00,            230.00,            230.00,            231.00,            230.00,            230.00,            228.00,            227.00,            227.00,            226.00,            227.00,            226.00,            215.00,            215.00,            214.00,            213.00,            218.00,            215.00,            216.00,            214.00,            195.00,            167.00,            169.00,
,World,Fuels,Export,Export(US$ Mil),         359666.57,         223889.25,         298405.74,         292369.29,         223667.44,         156282.98,         181692.18,         284425.81,         269348.99,         253747.92,         246629.37,         173828.40,         127003.94,         202570.46,         129279.82,         112420.22,          99484.49,          71929.51,          58065.74,          43619.67,          50109.75,          50024.61,          30232.76,          27791.85,          34673.90,          33455.06,          27898.11,          25115.46,          25030.36,          25075.62,          25984.94,          12691.68,          10654.70,
,World,Chemicals,Export,Export(US$ Mil),         245832.74,         193863.75,         202706.77,         199204.99,         183862.78,         178931.68,         189072.28,         192318.27,         191630.00,         190515.29,         191248.41,         174876.05,         150988.46,         170847.91,         146473.66,         127270.63,         113270.36,         103273.59,          85373.04,          75427.53,          74055.02,          74148.68,          67140.58,          64369.31,          65849.35,          58769.74,          57401.11,          49011.44,          43325.97,          42538.49,          40989.81,           5454.79,           5102.08,
,World,Animal,Export,Export(US$ Mil),          51724.75,          41960.99,          42348.58,          41073.80,          39914.20,          36608.71,          36948.91,          43507.54,          40070.18,          37937.49,          36850.18,          30658.74,          25944.19,          30772.28,          25863.10,          22293.01,          21141.91,          17980.94,          18815.42,          18135.04,          19235.77,          17867.26,          15859.73,          15039.50,          16200.61,          16077.49,          15420.35,          13418.38,          12495.41,          12693.71,          11372.38,           3898.67,           3299.25,
,World,Fuels,Export,Export Product share(%),             15.95,             12.31,             14.28,             13.82,             11.38,              8.49,      9.51,     13.58,     13.24,     12.69,     12.76,     10.44,      9.26,     11.54,      8.17,      7.89,      7.89,      6.35,      5.82,      4.61,      5.06,      4.72,      3.25,      3.11,      3.84,      4.05,      3.60,      3.70,      4.11,      4.31,      4.74,     10.00,      9.19,
,World,All Products,Trade Indicator,Country Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,World,Vegetable,Export,Export Product share(%),              5.46,              5.70,              4.30,              4.46,              4.89,              5.18,      4.83,      4.98,      4.87,      5.08,      5.05,      4.96,      5.32,      5.05,      4.11,      3.36,      3.28,      3.74,      3.83,      3.57,      3.29,      3.05,      3.44,      3.84,      4.27,      5.17,      4.98,      4.48,      4.70,      5.17,      4.99,      4.16,      4.02,
,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,              7.00,              7.06,              7.64,              7.68,              7.86,              7.95,      8.19,      8.78,      8.84,      8.57,      8.24,      8.40,      8.57,      8.35,      8.64,      8.50,      8.70,      8.94,      9.44,      9.79,     10.35,     10.60,     11.33,     11.98,     12.19,     11.59,     11.78,     11.97,     11.99,     11.81,     12.00,     64.57,     65.43,
,World,Footwear,Export,Export Product share(%),              0.09,              0.10,              0.12,              0.12,              0.11,              0.12,      0.12,      0.11,      0.11,      0.10,      0.10,      0.10,      0.11,      0.10,      0.09,      0.10,      0.10,      0.10,      0.11,      0.12,      0.12,      0.12,      0.13,      0.14,      0.15,      0.15,      0.15,      0.17,      0.17,      0.16,      0.16,      0.08,      0.07,
,...,...,Trade Indicator,HH Market concentration index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,             13.61,             14.02,             13.99,             14.17,             14.37,             14.50,     14.69,     14.91,     14.78,     14.64,     14.56,     14.97,     14.92,     14.86,     15.70,     16.16,     16.80,     16.77,     17.04,     17.02,     16.50,     16.89,     17.59,     17.22,     16.61,     16.07,     16.28,     16.84,     16.44,     15.50,     15.52,,,
,World,Capital goods,Tariff,Weighted Average (%),              0.45,              0.34,              0.37,              0.39,              0.37,              0.44,      0.45,      0.47,      0.46,      0.48,      0.47,      0.44,      0.46,      0.51,      0.25,      0.47,      0.46,      0.47,      0.48,      0.46,      0.46,      0.46,      0.54,      1.15,      1.30,      2.11,      2.48,,      2.41,      2.47,      2.53,      2.51,      3.12,
,World,Consumer goods,Import,Import Product share(%),             36.43,             37.28,             36.75,             36.27,             36.66,             37.50,     37.06,     35.40,     35.21,     34.28,     34.08,     35.86,     36.65,     35.01,     36.92,     36.76,     37.50,     37.66,     39.05,     38.62,     37.13,     34.88,     34.49,     34.50,     33.03,     32.52,     32.56,     33.95,     34.53,     34.56,     34.13,     28.98,     29.38,
,World,Raw materials,Tariff,Weighted Average (%),              0.86,              0.88,              0.51,              0.54,              0.61,              0.78,      0.81,      0.56,      0.52,      0.47,      0.35,      0.41,      0.55,      0.31,      0.46,      0.38,      0.46,      0.64,      0.77,      1.19,      1.27,      1.15,      1.20,      2.27,      1.27,      2.26,      1.66,,      1.26,      1.91,      1.86,      1.55,      4.81,
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      1.17,
,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      4.81,      4.81,      2.83,      2.77,
,World,Transportation,Export,Export Product share(%),             12.11,             13.58,             16.65,             16.44,             17.27,             18.50,     11.53,     10.92,     10.87,     11.16,     10.18,     10.28,      9.50,     14.33,     16.71,     16.83,     13.43,     13.72,     17.41,     18.20,     17.19,     16.31,     19.03,     18.88,     17.24,     16.69,     16.46,     18.53,     18.86,     19.23,     18.80,     24.23,     25.71,
,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      3.56,      3.38,
,World,Capital goods,Import,Import Product share(%),             33.71,             34.50,             34.94,             34.66,             34.97,             34.82,     34.60,     32.37,     31.79,     31.16,     29.88,     30.15,     29.95,     27.45,     29.77,     29.95,     30.60,     31.64,     31.86,     32.92,     34.37,     36.55,     36.85,     36.58,     36.35,     36.41,     37.47,     36.08,     34.79,     33.61,     32.80,     41.31,     42.28,
,...,...,Development,Trade Balance (% of GDP),,,             -2.72,             -2.85,             -2.77,             -2.69,     -2.84,     -2.70,     -2.79,     -3.35,     -3.48,     -3.27,     -2.63,     -4.31,     -4.32,     -4.82,     -4.67,     -4.20,     -3.64,     -3.14,     -2.64,     -2.81,     -2.09,     -1.45,     -0.91,     -0.73,     -0.78,     -1.05,     -0.86,     -0.52,     -0.47,     -1.17,     -1.40,     -1.83
,World,Food Products,Export,Export Product share(%),              3.05,              3.29,              2.91,              2.91,              2.94,              3.08,      3.01,      2.78,      2.78,      2.60,      2.51,      2.49,      2.62,      2.13,      2.08,      2.08,      2.13,      2.26,      2.44,      2.41,      2.44,      2.26,      2.47,      2.71,      2.77,      2.84,      2.79,      3.09,      3.13,      3.20,      3.10,      1.54,      1.39,
,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             17.81,             18.29,             17.50,             20.23,             20.44,             19.99,     20.32,     18.76,     18.02,     17.40,     17.16,     18.05,     17.90,     15.40,     15.67,     14.81,     13.86,     12.73,     11.44,     10.10,      8.11,      7.38,      7.36,      7.00,      6.42,      5.87,      5.54,      5.28,      4.91,,,,,
